Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2,index
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,59.76095617529881,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,59.76095617529881,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,13.94422310756972,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,13.94422310756972,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,159,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,159,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,150,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,150,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,55,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,55,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,251,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,251,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,31,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,31,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,109,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,109,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,35,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,35,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),36.46788990825688,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),36.46788990825688,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),34.403669724770644,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),34.403669724770644,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),12.614678899082568,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),12.614678899082568,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),57.56880733944955,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),57.56880733944955,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),7.110091743119266,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),7.110091743119266,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),25,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),25,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),8.027522935779817,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),8.027522935779817,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Area (in hectare),30.9304,NA,NA,Area (in hectare),Area (in hectare),30.9304,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Area (in sq km),0.30930399999999997,NA,NA,Area (in sq km),Area (in sq km),0.30930399999999997,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Population density Resident Maldivian Population,1409.616429144143,NA,Resident Maldivians,Population density ,Population density ,1409.616429144143,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Naivaadhoo,Haa Dhaal Atoll,Median Age Resident Maldivians,29.5,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,29.5,"Naivaadhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivians Population Both sexes,990,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,990,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),2.251567560762756,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),2.251567560762756,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Foreigners (%) (out of resident Population),4.624277456647398,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),4.624277456647398,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),78.70036101083032,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),78.70036101083032,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,72.47386759581882,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,72.47386759581882,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,59.756097560975604,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,59.756097560975604,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,12.717770034843207,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,12.717770034843207,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,393,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,393,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,343,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,343,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,203,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,203,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,574,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,574,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,103,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,103,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,233,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,233,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,73,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,73,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),39.696969696969695,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),39.696969696969695,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),34.64646464646465,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),34.64646464646465,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),20.505050505050505,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),20.505050505050505,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),57.97979797979798,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),57.97979797979798,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),10.404040404040405,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),10.404040404040405,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),23.535353535353533,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),23.535353535353533,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),7.373737373737374,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),7.373737373737374,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Area (in hectare),32.412109,NA,NA,Area (in hectare),Area (in hectare),32.412109,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Area (in sq km),0.32412109,NA,NA,Area (in sq km),Area (in sq km),0.32412109,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Population density Resident Maldivian Population,3054.414015453299,NA,Resident Maldivians,Population density ,Population density ,3054.414015453299,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Nellaidhoo,Haa Dhaal Atoll,Median Age Resident Maldivians,28,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,28,"Nellaidhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivians Population Both sexes,563,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,563,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-2.8327360369656027,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-2.8327360369656027,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Foreigners (%) (out of resident Population),12.168486739469579,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),12.168486739469579,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),80.44871794871796,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),80.44871794871796,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,67.06231454005935,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,67.06231454005935,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,53.41246290801187,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,53.41246290801187,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,13.649851632047477,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,13.649851632047477,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,206,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,206,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,180,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,180,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,92,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,92,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,337,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,337,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,48,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,48,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,132,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,132,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,46,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,46,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),36.58969804618118,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),36.58969804618118,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),31.97158081705151,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),31.97158081705151,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),16.341030195381883,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),16.341030195381883,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
Thiladhunmathee Dhekunuburi,Neykurendhoo,Haa Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),59.85790408525755,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),59.85790408525755,"Neykurendhoo, Thiladhunmathee Dhekunuburi"
