Population,Administration,Indicator,Gender ,Geography,Pcode,Island,Atoll Official,Value,Sort Order,sort order-2,Atoll Local Names
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004005,Landhoo,Noonu Atoll,414,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004007,Lhohi,Noonu Atoll,338,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004006,Maafaru,Noonu Atoll,457,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004003,Maalhendhoo,Noonu Atoll,371,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004009,Magoodhoo,Noonu Atoll,155,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004010,Manadhoo,Noonu Atoll,758,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004008,Miladhoo,Noonu Atoll,494,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002004013,Velidhoo,Noonu Atoll,809,6,6,Miladhunmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006004,Agolhitheemu,Raa Atoll,190,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006001,Alifushi,Raa Atoll,795,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,Dhuvaafaru,Dhuvaafaru,Raa Atoll,1612,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006013,Fainu,Raa Atoll,180,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006005,Hulhudhuffaaru,Raa Atoll,636,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006012,Iguraidhoo,Raa Atoll,682,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006010,Innamaadhoo,Raa Atoll,278,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006015,Kinolhas,Raa Atoll,256,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006008,Maakurathu,Raa Atoll,470,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006011,Maduvvari,Raa Atoll,844,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006014,Meedhoo,Raa Atoll,931,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006003,Rasgetheemu,Raa Atoll,276,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006009,Rasmaadhoo,Raa Atoll,263,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006006,Ugoofaaru,Raa Atoll,846,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002006002,Vaadhoo,Raa Atoll,221,7,7,Maalhosmadulu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007006,Dharavandhoo,Baa Atoll,438,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007005,Dhonfanu,Baa Atoll,211,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007008,Eydhafushi,Baa Atoll,1287,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007012,Fehendhoo,Baa Atoll,83,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007011,Fulhadhoo,Baa Atoll,128,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007013,Goidhoo,Baa Atoll,283,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007010,Hithaadhoo,Baa Atoll,364,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007002,Kamadhoo,Baa Atoll,214,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007003,Kendhoo,Baa Atoll,469,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007004,Kihaadhoo,Baa Atoll,221,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007001,Kudarikilu,Baa Atoll,217,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007007,Maalhoss,Baa Atoll,289,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002007009,Thulhaadhoo,Baa Atoll,809,4,4,Maalhosmadulu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV002005001,Hinnavaru,Lhaviyani Atoll,1199,5,5,Faadhippolhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV002005003,Kurendhoo,Lhaviyani Atoll,578,5,5,Faadhippolhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV002005002,Naifaru,Lhaviyani Atoll,2278,5,5,Faadhippolhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV002005004,Olhuvelifushi,Lhaviyani Atoll,353,5,5,Faadhippolhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009003,Dhiffushi,Kaafu Atoll,524,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009002,Gaafaru,Kaafu Atoll,637,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009007,Gulhi,Kaafu Atoll,397,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009009,Guraidhoo,Kaafu Atoll,765,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009006,Himmafushi,Kaafu Atoll,554,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009005,Huraa,Kaafu Atoll,568,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009001,Kaashidhoo,Kaafu Atoll,990,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009008,Maafushi,Kaafu Atoll,1190,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004009004,Thulusdhoo,Kaafu Atoll,613,10,10,Malé Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008005,Bodufolhudhoo,Alif Uthuru Buri,343,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008006,Feridhoo,Alif Uthuru Buri,247,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008008,Himendhoo,Alif Uthuru Buri,384,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008007,Maalhoss,Alif Uthuru Buri,243,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008004,Mathiveri,Alif Uthuru Buri,412,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008002,Rasdhoo,Alif Uthuru Buri,527,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008001,Thoddoo,Alif Uthuru Buri,791,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004008003,Ukulhas,Alif Uthuru Buri,544,9,8,Ari Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020006,Dhangethi,Alif Dhekunu Buri,361,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020009,Dhidhdhoo,Alif Dhekunu Buri,66,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020007,Dhigurah,Alif Dhekunu Buri,266,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020008,Fenfushi,Alif Dhekunu Buri,416,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020001,Hanghghaameedhoo,Alif Dhekunu Buri,215,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020003,Kunburudhoo,Alif Dhekunu Buri,250,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020010,Maamigili,Alif Dhekunu Buri,1162,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020004,Mahibadhoo,Alif Dhekunu Buri,1122,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020005,Mandhoo,Alif Dhekunu Buri,154,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004020002,Omadhoo,Alif Dhekunu Buri,486,9,9,Ari Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004010003,Felidhoo,Vaavu Atoll,254,11,11,Felidhe Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004010001,Fulidhoo,Vaavu Atoll,153,11,11,Felidhe Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004010004,Keyodhoo,Vaavu Atoll,293,11,11,Felidhe Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004010005,Rakeedhoo,Vaavu Atoll,27,11,11,Felidhe Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004010002,Thinadhoo,Vaavu Atoll,28,11,11,Felidhe Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013008,Dhiggaru,Meemu Atoll,558,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013007,Kolhufushi,Meemu Atoll,389,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013009,Maduvvari,Meemu Atoll,127,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013004,Mulah,Meemu Atoll,697,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013005,Muli,Meemu Atoll,399,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013006,Naalaafushi,Meemu Atoll,207,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013001,Raimandhoo,Meemu Atoll,64,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004013003,Veyvah,Meemu Atoll,108,15,15,Meemu (M)
Resident Population,Administrative Islands,Population,Female,Atoll,MV004011002,Biledhdhoo,Faafu Atoll,478,14,14,Nilandhe Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004011004,Dharaboodhoo,Faafu Atoll,196,14,14,Nilandhe Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004011001,Feeali,Faafu Atoll,492,14,14,Nilandhe Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004011003,Magoodhoo,Faafu Atoll,341,14,14,Nilandhe Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004011005,Nilandhoo,Faafu Atoll,876,14,14,Nilandhe Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004012002,Badidhoo,Dhaal Atoll,275,13,13,Nilandhe Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004012004,Hulhudheli,Dhaal Atoll,375,13,13,Nilandhe Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004012008,Kudahuvadhoo,Dhaal Atoll,1484,13,13,Nilandhe Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004012007,Maaeboodhoo,Dhaal Atoll,337,13,13,Nilandhe Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004012001,Meedhoo,Dhaal Atoll,458,13,13,Nilandhe Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004012003,Ribudhoo,Dhaal Atoll,153,13,13,Nilandhe Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014001,Buruni,Thaa Atoll,193,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014004,Dhiyamigili,Thaa Atoll,329,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014009,Gaadhiffushi,Thaa Atoll,141,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014005,Guraidhoo,Thaa Atoll,670,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014008,Hirilandhoo,Thaa Atoll,488,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014006,Kadoodhoo,Thaa Atoll,198,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014012,Kibidhoo,Thaa Atoll,354,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014003,Madifushi,Thaa Atoll,445,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014013,Omadhoo,Thaa Atoll,195,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014010,Thimarafushi,Thaa Atoll,543,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014007,Vandhoo,Thaa Atoll,158,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014011,Veymandoo,Thaa Atoll,621,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004014002,Vilufushi,Thaa Atoll,529,16,16,Kolhumadulu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015002,Dhabidhoo,Laamu Atoll,305,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015008,Fonadhoo,Laamu Atoll,1407,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,Gamu,Gamu,Laamu Atoll,2355,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015011,Hithadhoo,Seenu Atoll,550,21,21,Addu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015001,Isdhoo,Laamu Atoll,446,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015005,Kalhaidhoo,Laamu Atoll,295,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015012,Kunahandhoo,Laamu Atoll,306,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015003,Maabaidhoo,Laamu Atoll,291,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015010,Maamendhoo,Laamu Atoll,404,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015007,Maavah,Laamu Atoll,704,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV004015004,Mundhoo,Laamu Atoll,72,17,17,Hadhdhummathi Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016005,Dhaandhoo,Gaaf Alif Atoll,437,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016006,Dhevvadhoo,Gaaf Alif Atoll,231,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016009,Gemanafushi,Gaaf Alif Atoll,604,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016010,Kanduhulhudhoo,Gaaf Alif Atoll,273,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016007,Kodey,Gaaf Alif Atoll,148,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016001,Kolamaafushi,Gaaf Alif Atoll,282,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016003,Maamendhoo,Gaaf Alif Atoll,555,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016004,Nilandhoo,Gaaf Alif Atoll,247,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005016002,Viligili,Gaaf Alif Atoll,1315,18,18,Huvadhu Atholhu Uthuruburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017009,Fares,Gaaf Dhaal Atoll,395,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017007,Fiyoari,Gaaf Dhaal Atoll,296,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017004,Gadhdhoo,Gaaf Dhaal Atoll,638,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017002,Hoadedhdhoo,Gaaf Dhaal Atoll,395,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017001,Madeveli,Gaaf Dhaal Atoll,586,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017003,Nadallaa,Gaaf Dhaal Atoll,288,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017005,Rathafandhoo,Gaaf Dhaal Atoll,178,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017010,Thinadhoo,Gaaf Dhaal Atoll,2987,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005017006,Vaadhoo,Gaaf Dhaal Atoll,218,19,19,Huvadhu Atholhu Dhekunuburi
Resident Population,Administrative Islands,Population,Female,Atoll,MV005018001,Foammulah,Gnaviyani Atoll,4267,20,20,Fuvahmulah
Resident Population,Administrative Islands,Population,Female,Atoll,MV005019004,Feydhoo,Seenu Atoll,1652,21,21,Addu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV005019002,Hithadhoo,Seenu Atoll,6001,21,21,Addu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV005019006,Hulhudhoo,Seenu Atoll,495,21,21,Addu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV005019003,Maradhoo,Seenu Atoll,1175,21,21,Addu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV005019005,Maradhoo-Feydhoo,Seenu Atoll,723,21,21,Addu Atholhu
Resident Population,Administrative Islands,Population,Female,Atoll,MV005019001,Meedhoo,Seenu Atoll,917,21,21,Addu Atholhu
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001016,Baarah,Haa Alif Atoll,550,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001010,Dhidhdhoo,Haa Alif Atoll,1645,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001011,Filladhoo,Haa Alif Atoll,268,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001006,Hoarafushi,Haa Alif Atoll,985,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001007,Ihavandhoo,Haa Alif Atoll,1426,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001008,Kelaa,Haa Alif Atoll,581,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001012,Maarandhoo,Haa Alif Atoll,335,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001005,Mulhadhoo,Haa Alif Atoll,163,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001015,Muraidhoo,Haa Alif Atoll,257,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001013,Thakandhoo,Haa Alif Atoll,136,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001001,Thurakunu,Haa Alif Atoll,224,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001002,Uligamu,Haa Alif Atoll,200,1,1,Thiladhunmathee Uthuruburi
Resident Population,Administrative Islands,Population,Male,Atoll,MV001001014,Utheemu,Haa Alif Atoll,294,1,1,Thiladhunmathee Uthuruburi
