Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2,index
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivians Population Both sexes,1053,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,1053,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),1.6763263564288948,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),1.6763263564288948,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Foreigners (%) (out of resident Population),17.990654205607477,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),17.990654205607477,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),107.28346456692914,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),107.28346456692914,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Dependency Ratio,66.61392405063292,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,66.61392405063292,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Child Dependency Ratio,61.39240506329114,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,61.39240506329114,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Aged-Dependency Ratio,5.2215189873417724,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,5.2215189873417724,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,462,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,462,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,388,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,388,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,265,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,265,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,632,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,632,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,146,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,146,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,259,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,259,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,33,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,33,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Child Population (0-17 yrs),43.87464387464387,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),43.87464387464387,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),36.84710351377018,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),36.84710351377018,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),25.166191832858498,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),25.166191832858498,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Working Age Population (15-64 yrs),60.01899335232669,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),60.01899335232669,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),13.865147198480532,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),13.865147198480532,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),24.596391263057928,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),24.596391263057928,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Elderly Population  (65+ yrs),3.133903133903134,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),3.133903133903134,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Area (in hectare),23.749664,NA,NA,Area (in hectare),Area (in hectare),23.749664,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Area (in sq km),0.23749663999999998,NA,NA,Area (in sq km),Area (in sq km),0.23749663999999998,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Population density Resident Maldivian Population,4433.746936377711,NA,Resident Maldivians,Population density ,Population density ,4433.746936377711,"Ukulhas, Alif Uthuru Buri"
AA,Ukulhas,Alif Uthuru Buri,Median Age Resident Maldivians,24,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,24,"Ukulhas, Alif Uthuru Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivians Population Both sexes,718,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,718,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0.19322782417586243,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0.19322782417586243,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Foreigners (%) (out of resident Population),23.29059829059829,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),23.29059829059829,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),106.91642651296831,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),106.91642651296831,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Dependency Ratio,59.55555555555555,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,59.55555555555555,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Dependency Ratio,51.11111111111111,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,51.11111111111111,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Aged-Dependency Ratio,8.444444444444445,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,8.444444444444445,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,256,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,256,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,230,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,230,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,121,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,121,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,450,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,450,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,65,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,65,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,190,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,190,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,38,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,38,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (0-17 yrs),35.65459610027855,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),35.65459610027855,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),32.03342618384401,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),32.03342618384401,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),16.852367688022284,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),16.852367688022284,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Working Age Population (15-64 yrs),62.67409470752089,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),62.67409470752089,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),9.052924791086351,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),9.052924791086351,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),26.46239554317549,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),26.46239554317549,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Elderly Population  (65+ yrs),5.2924791086350975,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),5.2924791086350975,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Area (in hectare),30.166662,NA,NA,Area (in hectare),Area (in hectare),30.166662,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Area (in sq km),0.30166662,NA,NA,Area (in sq km),Area (in sq km),0.30166662,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Population density Resident Maldivian Population,2380.1108654315153,NA,Resident Maldivians,Population density ,Population density ,2380.1108654315153,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhagethi,Alif Dhekunu Buri,Median Age Resident Maldivians,31,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,31,"Dhagethi, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivians Population Both sexes,110,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,110,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-2.7471909891828368,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-2.7471909891828368,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Foreigners (%) (out of resident Population),21.98581560283688,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),21.98581560283688,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),96.42857142857143,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),96.42857142857143,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Dependency Ratio,42.857142857142854,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,42.857142857142854,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Dependency Ratio,32.467532467532465,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,32.467532467532465,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Aged-Dependency Ratio,10.38961038961039,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,10.38961038961039,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,26,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,26,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,25,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,25,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,10,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,10,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,77,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,77,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,8,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,8,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,27,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,27,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,8,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,8,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (0-17 yrs),23.636363636363637,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),23.636363636363637,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),22.727272727272727,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),22.727272727272727,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),9.090909090909092,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),9.090909090909092,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Working Age Population (15-64 yrs),70,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),70,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),7.2727272727272725,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),7.2727272727272725,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),24.545454545454547,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),24.545454545454547,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Elderly Population  (65+ yrs),7.2727272727272725,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),7.2727272727272725,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Area (in hectare),20.305146,NA,NA,Area (in hectare),Area (in hectare),20.305146,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Area (in sq km),0.20305146000000002,NA,NA,Area (in sq km),Area (in sq km),0.20305146000000002,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Population density Resident Maldivian Population,541.7345927973136,NA,Resident Maldivians,Population density ,Population density ,541.7345927973136,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhidhdhoo,Alif Dhekunu Buri,Median Age Resident Maldivians,37,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,37,"Dhidhdhoo, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivians Population Both sexes,538,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,538,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0.37785947783661744,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0.37785947783661744,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Foreigners (%) (out of resident Population),29.303547963206306,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),29.303547963206306,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),112.64822134387352,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),112.64822134387352,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Dependency Ratio,45.01347708894879,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,45.01347708894879,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Dependency Ratio,35.57951482479784,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,35.57951482479784,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Aged-Dependency Ratio,9.433962264150944,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,9.433962264150944,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,153,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,153,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,132,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,132,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,74,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,74,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,371,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,371,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,65,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,65,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,142,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,142,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,35,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,35,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (0-17 yrs),28.438661710037177,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),28.438661710037177,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),24.53531598513011,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),24.53531598513011,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),13.754646840148698,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),13.754646840148698,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population (%) Working Age Population (15-64 yrs),68.95910780669145,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),68.95910780669145,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),12.0817843866171,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),12.0817843866171,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),26.394052044609666,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),26.394052044609666,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population (%) Elderly Population  (65+ yrs),6.5055762081784385,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),6.5055762081784385,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Area (in hectare),55.048316,NA,NA,Area (in hectare),Area (in hectare),55.048316,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Area (in sq km),0.55048316,NA,NA,Area (in sq km),Area (in sq km),0.55048316,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Population density Resident Maldivian Population,977.3232663466036,NA,Resident Maldivians,Population density ,Population density ,977.3232663466036,"Dhigurah, Alif Dhekunu Buri"
Adh,Dhigurah,Alif Dhekunu Buri,Median Age Resident Maldivians,33,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,33,"Dhigurah, Alif Dhekunu Buri"
Adh,Fenfushi,Alif Dhekunu Buri,Resident Maldivians Population Both sexes,811,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,811,"Fenfushi, Alif Dhekunu Buri"
Adh,Fenfushi,Alif Dhekunu Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),1.3857076256647916,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),1.3857076256647916,"Fenfushi, Alif Dhekunu Buri"
Adh,Fenfushi,Alif Dhekunu Buri,Resident Foreigners (%) (out of resident Population),18.9,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),18.9,"Fenfushi, Alif Dhekunu Buri"
