data_id_yymmdd_iccs_sl,category,sub_category,no_of_incident,year,month,week,date,time,district,upazila,up,village_camp,specific_location_camp_block,type_of_location,longitude,latitude,cause,mechanism_used,type_of_weapon_used,nationality_of_perpetrator,victime_perpetrator_relation_vi_p,security_force_acted_on_for_seizure_detained,nationality_of_victim,children,death_bd_m,death_bd_f,death_ro_m,death_ro_f,death_unidentified,total_death,injury_bd_m,injury_bd_f,injury_ro_m,injury_ro_f,injury_unidentified,total_injured,detain_bd_m,detain_bd_f,detain_ro_m,detain_ro_f,detain_unidentified,total_detain,seize_yaba_piece,crystal_meth,seize_marijuana_kg,seize_alcohol_ltr_number_of_bottle_0_75_and_if_alcohol_can_number_can_300,opium_heroin,seize_phensidyl_btl,seize_firearm,seize_bullets,seize_illegal_goods,description,source_1,source_2,source_3,source_4,source_5,mode_of_transport,remarks,column1,column2
230531063,Drug,trade,1,2023,May,23.22,2023-05-31,NA,Cox's Bazar,Teknaf,Subrang,Satghoriya para,NA,Road,92.296863,20.825541,illicit gain,NAp,NAp,NAp,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4000,0,0,0,0,0,0,0,0,"On 31 May, at night, members of RAB-15 arrested 6 drug dealers along with Tk 50,000 in cash for the sale of 4,000 pieces of Yaba drug in a raid in Satgharia Para area under Teknaf police station of Cox's Bazar.",Coxsbazar News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230911021,Violence,kidnapping,1,2023,September,23.27,2023-09-11,0.5833333333333334,Cox's Bazar,Teknaf,Teknaf Sadar,Sabrang Union,NA,Forest,92.301234,20.826838,Illicit gain,NAv,NAv,Bangladeshi,NAv,RAB,Bangladesi,-,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RAB rescued one Bangladeshi woman in Teknaf, who was kidnapped on 14 September near her home for ransom.",Coxsbazar Post (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230128011,Death,murder,1,2023,January,23.04,2023-01-28,NA,Cox's Bazar,Teknaf,Subrang,Ward 8,Uttor Para,Road,92.301623,20.828849,Land dispute,Sharp object,Machete,Bangladeshi,NAp,NAp,NA,NA,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 28 January 2023, a younger brother was murdered by his upon elder brother in a clash by over a land dispute in dispute in Shahparir Dwip area of Ward No. 8 Uttar Para of Sabrang of Teknaf Upazila in Cox’s Bazar.",The Territorial News (Bang.),Prothom Alo (Bang.),NA,NA,NA,NA,NA,NA,NA
230828062,Drug,trade,1,2023,August,23.35,2023-08-28,NA,Cox's Bazar,Teknaf,Subrang,Near Naf River,NA,Road,92.321285,20.831981,illicit gain,NAv,NAv,Rohingya,NAv,BGB,NAp,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30000,0,0,0,0,0,0,0,0,"On 29 August 2023 at early morning, Border Guard Bangladesh (BGB) conducted an operation and arrested a citizen of Myanmar with 30,000 pieces of Yaba tablet in border area of Sabrang of Teknaf Upazila in Cox’s Bazar.",Parbatta News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230102063,Drug,trade,1,2023,January,23.01,2023-01-02,NA,Cox's Bazar,Teknaf,Subrang,Shahporirdwip,Shahporirdwip,Road,92.29932,20.83251,Illicit gain,NAp,NAp,NAv,NAp,Coast guard,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,"Coast Guard confiscated 28000 yaba pills in Teknaf.  However, no one arrested during the operation.",Dainik Coxsbazar (Bang.),BD Pratidin (Bang.),NA,NA,NA,NA,NA,NA,NA
231002012,Death,murder,1,2023,October,23.4,2023-10-02,0.375,Cox's Bazar,Teknaf,Subrang,Wadr 3,NA,Garden,92.292851,20.832967,Unknown,NAv,NAv,NAv,NAv,NAv,Bangladeshi,-,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 03 October 2023 at 09:00hrs, Police recovered a dead body in a betel nut garden area of Sabrang Union Ward No. 3 of Dakshin Kachubnia of Teknaf Upazila in Cox’s Bazar.",Parbatta News (Bnag.),NA,NA,NA,NA,NA,NA,NA,NA
230101092,Insecurity,weapon possession,1,2023,January,23.01,2023-01-01,NA,Cox's Bazar,Teknaf,Subrang,Shahporirdwip,Shahporirdwip,Residence,92.299084,20.833587,Illicit gain,NAp,NAp,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coast Guard seized some sharp weapons, knives, and walkie-talkies from a house in Teknaf. However, no one arrested during the operation.",Dainik Coxsbazar (Bang.),CT Tribune (Bang.),NA,NA,NA,NA,NA,NA,NA
230814064,Drug,trade,1,2023,August,23.33,2023-08-14,0.6284722222222222,Cox's Bazar,Teknaf,Subrang,Bus Stand,NA,Road,92.300404,20.833875,illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,RAB arrested a Bangladeshi man in Teknaf with 3kj marijuana.,RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230416062,Drug,trade,1,2023,April,23.16,2023-04-16,NA,Cox's Bazar,Teknaf,Subrang,Subrang,NA,Road,92.303308,20.834711,Illicit gain,NA,NA,NAv,NA,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.75,0,0,0,0,0,"BGB seized 97 bottles alcohol and 360 cans beer in Teknaf, and no one arrested during the operation.",CBNBD (Bang.),Daily Inqilab (Bang.),NA,NA,NA,NA,NA,NA,NA
230924022,Violence,assault,1,2023,September,23.39,2023-09-24,0.9166666666666666,Cox's Bazar,Teknaf,Subrang,Ward 2,NA,Road,92.30438,20.83492,Illicit gain,NAv,NAv,Bangladeshi,NAv,Nav,NA,-,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 24 September 2023 at around 22:00hrs, a Union Parisad (UP) member was stabbed to injured by miscreants in Baharchara of Teknaf Upazila in Cox’s Bazar.",Coxbangla (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230729062,Drug,trade,1,2023,July,23.3,2023-07-29,NA,Cox's Bazar,Teknaf,Subrang,NA,NA,Road,92.277678,20.837339,Illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,40000,0,0,0,0,0,0,0,0,RAB arrested four Bangladeshi men in Teknaf with 40000 yaba pills.,Parbatta News (Eng.),NA,NA,NA,NA,NA,NA,NA,NA
230509061,Drug,trade,1,2023,May,23.19,2023-05-09,NA,Cox's Bazar,Teknaf,Subrang,Near border,NA,Border Area,92.319737,20.840764,illicit gain,NAp,NAp,NAp,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0,"On 9 May, BGB  seized a shipment of 170,000 pieces of yaba in Subrang, Teknaf.",Teknaf Today (BAng.),Rtv Online (Bang.),AB News24 (Bang.),NA,NA,NA,NA,NA,NA
230529061,Drug,trade,1,2023,May,23.22,2023-05-28,NA,Cox's Bazar,Teknaf,Subrang,Ashikani Salt Field,NA,Salt Field,92.309973,20.841091,illicit gain,NA,NA,NAv,NA,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,"On 29 May, BGB recovered 300,000 pieces of Yaba tablets during a raid in the salt field area of ​​Sabarang in Teknaf, Cox's Bazar.",Coxsbazar News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230403011,Death,murder,1,2023,April,23.14,2023-04-03,NA,Cox's Bazar,Teknaf,Subrang,Ruhulladeba,Ruhulladeba,Road,92.287235,20.841252,Drug peddling,Swalling,NAp,NAp,NAp,NAp,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A bloody body of a man was found in Teknaf of Cox's Bazar. The police said that some signs of 'carrying yaba inside the stomach' were found next to it. During the autopsy, doctor found eight packets yabi pills inside the stomach of the victim.",Bangla BDnews24 (Bang.),Ukhiya News (bang.),NA,NA,NA,NA,NA,NA,5
230221062,Drug,trade,1,2023,February,23.08,2023-02-21,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Teknaf Marine drive area,NA,Road,92.275285,20.841713,Illicit gain,NAp,NAp,Bangladeshi,NAp,DNC,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10000,0,0,0,0,0,0,0,0,DNC arrested two Bangladeshi men in Teknaf with 10000 yaba pills.,Coxsbazar Journal (bang.),Teknaf Today (Bang.),NA,NA,NA,NA,NA,NA,NA
230716063,Drug,trade,1,2023,July,23.29,2023-07-16,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Habib Para,NA,Road,92.294917,20.849789,illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,950,0,0,22.5,0,0,0,0,0,RAB arrested a Bangladeshi man in Teknaf with 950 yaba pills and 30 bottles of alcohol.,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230606061,Drug,trade,1,2023,June,23.23,2023-06-06,0.572916666666667,Cox's Bazar,Teknaf,Teknaf Sadar,Noyapara,NA,Road,92.313126,20.853926,illicit gain,NA,NA,Rohingya,NA,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20000,0,0,0,0,0,0,0,0,RAB arrested a Rohingya main in Teknaf with 20000 Yaba pills.,RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230715061,Drug,trade,1,2023,July,23.28,2023-07-15,NA,Cox's Bazar,Teknaf,Hnila,Nazirpara,Near Naf Rivar,Road,92.313179,20.854142,illicit gain,NAp,NAp,NAv,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,0,0,0,0,0,0,0,0,"On 15 July BGB seized 180,000 yaba pills in Teknaf,  and no one arrested during the operation.",Parbatta News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230508061,Drug,trade,2,2023,May,23.19,2023-05-08,NA,Cox's Bazar,Teknaf,NA,NA,NA,Road,92.301417,20.854343,Illicit gain,NAp,NAp,NAv,NAv,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,0,0,0,0,0,0,0,0,"On 07 May 2023, Border Guard Bangladesh (BGB) recovered 2,30,000 pcs of Yaba tablets in Jimongkhali of Teknaf Upazila in Cox’s Bazar.",Jugantor (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230811062,Drug,trade,1,2023,August,23.32,2023-08-09,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Ashkania,NA,Border Area,92.275375,20.854941,illicit gain,NAp,NAp,NAp,NAp,BGB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,0,0,0,0,0,0,0,"On10 August 2023 in the morning, Border Guard Bangladesh (BGB) conducted separate operation and recovered 2,34,000 pieces of Yaba tablets at Nazir Para area of Teknaf Upazila in Cox's Bazar.",Parbatta News,NA,NA,NA,NA,NA,NA,NA,NA
230218061,Drug,trade,1,2023,February,23.07,2023-02-18,NA,Cox's Bazar,Teknaf,Teknaf Sadar,NA,NA,Road,92.28811,20.8568,Illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.7,0,0,0,0,0,"On 18 Feb. On RAB arrested a Bangladeshi drug dealer with 11 cans of foreign beer in Teknaf sadar,  Teknaf.",Teknaf Today (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230720081,Movement,human trafficking,1,2023,July,23.29,2023-07-20,NA,Cox's Bazar,Teknaf,Teknaf Sadar,NA,NA,Road,92.291076,20.857542,Illegal Movement,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,"On 20 July 2023, in the morning, Police rescued a Rohingya youth and arrested three members of the international human trafficking gang in Teknaf Upazila of Cox’s Bazar.",Ukhiya News (Bang.),NA,NA,NA,NA,L,From Camp,NA,NA
230411064,Drug,trade,1,2023,April,23.15,2023-04-11,0.8125,Cox's Bazar,Teknaf,Teknaf Sadar,Dailpara,NA,Residence,92.301746,20.857662,Illicit gain,NAp,NAp,Rohingya,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,95000,0,0,0,0,0,0,0,0,"RAB arrested two Rohingya drug smugglers including a woman in Teknaf along with 95000 yaba pills and cash liquid (384,000 BDT)of selling yaba.",Teknaf Today (Bang.),Ukhiya News (bang.),NA,NA,NA,NA,NA,NA,NA
230709061,Drug,trade,1,2023,July,23.28,2023-07-09,0.5243055555555556,Cox's Bazar,Teknaf,Teknaf Sadar,Halidyaghat,NA,Road,92.298024,20.857871,illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44600,0,0,0,0,0,0,0,0,A Bangladeshi Man is arrested by RAB in Teknaf with 44600 Yaba on 9 July,RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
231005061,Drug,trade,1,2023,October,23.4,2023-10-05,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Katakhali,NA,Residence,92.302072,20.85874,Illicit gain,NAp,NAv,Bangladeshi,NAp,RAB,Bangladeshi,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55000,0,0,0,0,0,1,1,0,"On 5 October, RAB detained Jafrul Islam alias Babul, a Union Parishad member from Palonkhali, Ukhiya and seized 55,000 pieces of yaba, a foreign pistol and ammunitions. According to RAB, Babul is a close associate of Nabi Hossein (Leader of the Rohingya armed group, ARA),and Babul alone smuggles 4-5 million pieces of Yaba into Bangladesh each month. A total of many crores of yaba pieces enter the country each month under the cover of the racket. Several other Public representatives in the Cox'sbazar district are also involved in this racket and they supply food and other necessary items to the place where Nabi Hossen stays.",News Bangla24 (Bang.),Samakal (Bang.),Daily Bangladesh (Bang.),NA,NA,NA,NA,NA,NA
230208061,Drug,trade,1,2023,February,23.06,2023-02-08,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Market,NA,Road,92.29916,20.86003,Illicit gain,NAp,NAp,Bangladeshi,NAp,DNC,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10000,0,0,0,0,0,0,0,0,"On 7 Feb, DNC arrested two Bangladeshi drug dealers from different areas of Teknaf Upazila of Cox's Bazar. During this time, 10,000 pieces of yaba were recovered from them.",Samakal (Bang.),Ukhiya Barta (Bang.),NA,NA,NA,NA,NA,NA,NA
230713062,Drug,trade,1,2023,July,23.28,2023-07-13,0.78125,Cox's Bazar,Teknaf,Teknaf Sadar,Kularpara,NA,Road,92.290116,20.86015,illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,"On 13 July 2023, at around 0745hours Rapid Action Battalion conducted a raid and arrested a drug dealer along with 10,000 pieces of Yaba tablets at Kularpara area of Teknaf municipality in Cox’s Bazar.",Parbatta News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230923061,Drug,trade,1,2023,September,23.38,2023-09-23,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Ward 7,NA,Road,92.290746,20.860417,Illicit gain,NAv,NAv,Bangladeshi,NAv,UNO,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"On 23 September 2023 at 2200hrs, Teknaf Directorate of Narcotics Control (DNC) conducted an operation and arrested five 5 alcoholics in North Jalia Para area Ward No. 7 of Teknaf Upazila in Cox’s Bazar.",Coxsbazarnews (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230314062,Drug,trade,1,2023,March,23.11,2023-03-14,NA,Cox's Bazar,Teknaf,Subrang,Shahaporir dwip,NA,Border,92.30873,20.86104,Illicit Gain,NAv,NAv,Bangladeshi,NAp,Coast guard,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,193.95,0,0,0,0,0,On 14 Mar. Bangladesh Coast Guard arrested a Bangladeshi drug dealer and seized 33 bottles of foreign liquor and 564 cans of beer in a raid at Shahporirdeep of Teknaf Upazila in Cox’s Bazar.,Tekanf Today (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230714062,Drug,trade,1,2023,July,23.28,2023-07-14,NA,Cox's Bazar,Teknaf,Hnila,Nazirpara,Near Naf Rivar,Road,92.309274,20.861401,illicit gain,NAp,NAp,NAv,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,"On 14 July, BGB seized 150,000 Yaba pills in Teknaf, and no one arrested during the operation.",Parbatta News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230601061,Drug,trade,1,2023,June,23.22,2023-06-01,NA,Cox's Bazar,Teknaf,Hnila,NA,NA,Border,92.308122,20.862064,NA,NA,NA,NAp,NA,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,0,"On 1 June, BGB recovered 120,000 pieces of Yaba by raiding Naf River border in Teknaf, Cox's Bazar.",Sampratik Deshkal (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230127061,Drug,trade,1,2023,January,23.04,2023-01-27,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Teknaf Sadar,NA,Marketplace,92.29798,20.86274,Illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7550,0,0,0,0,0,0,0,0,RAB arrested a Bangladeshi man in Teknaf with 7550 yaba pills.,RAB Facebook Page,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA
230516061,Drug,trade,1,2023,May,23.2,2023-05-16,0.4791666666666667,Cox's Bazar,Teknaf,Teknaf Sadar,Hariyakhali,NA,Road,92.301784,20.863289,illicit gain,NAp,NAp,Bangladeshi,NAv,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,"On 16 May, RAB arrested a drug dealer along with indigenous weapons and 0.4 kg Marijuana in Hariyakhali area under Teknaf police station of Cox's Bazar.",RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230718061,Drug,trade,1,2023,July,23.29,2023-07-18,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Nazirapar,NA,Road,92.301135,20.865134,illicit gain,NAp,NAp,NAp,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,0,0,0,0,0,0,0,0,"On 18 July, BGB recovered 220,000 yaba tablets in Nazirapara Area, Teknaf.",Current Connect News (Bang.),UNB (Eng.),Teknaf Today (Bang.),NA,NA,NA,NA,NA,NA
230619081,Insecurity,gang participation,1,2023,June,23.25,2023-06-19,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Notun Pollanpara,NA,Road,92.283728,20.866524,Illicit gain,NAP,NAP,Bangladeshi,NAP,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"On 19 June, 4-5 RAB-15 raided the new Pallanpara hill Baidyaghona area of ​​Teknaf and arrested Ariful Islam, who is claimed to be the mastermind of all abduction, drug and human smuggling.",Shampratik Deshkal (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230103061,Drug,trade,1,2023,January,23.01,2023-01-03,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Lama Bazar,Lama Bazar,Road,92.29774,20.86772,Illicit gain,NAp,NAp,Rohingya,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40000,0,0,0,0,0,0,0,0,Police arrested a Rohingya man in Teknaf with 40000 yaba pills.,CBNBD (Bang.),BD Pratidin (Bang.),NA,NA,NA,NA,NA,NA,NA
230731021,Violence,assault,1,2023,July,23.31,2023-07-31,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Bus terminal,NA,Road,92.298215,20.867788,Personal rivalry,Hitting,NAv,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 31 July 2023 at 17:00hrs, an old man was assaulted over personal rivalry in Teknaf.",Parbatta news (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230825061,Drug,trade,1,2023,August,23.34,2023-08-25,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Puran Pollan Para,NA,Road,92.281127,20.868013,illicit gain,NAp,NAp,NAp,NAp,DNC,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9000,0,0,0,0,0,0,0,0,"DNC arrested three Rohingya drug dealers and seized 9000 yaba tablets in Teknaf, Cox's Bazar.  They are from Camp 11.",Bangladesh Protidin (Bang.),Daily Bangladesh (Eng.),NA,NA,NA,NA,NA,NA,NA
230113061,Drug,trade,1,2023,January,23.02,2023-01-13,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Naytong Para,Bus Tarminal,Residence,92.29855,20.86842,Illicit gain,NAp,NAp,Rohingya,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,88.8,0,0,0,0,0,"On 13 January 2023, Police arrested two drug dealers including a Rohingya along with 32 bottles of whiskey and 216 cans of beer in Uttar Naitongpara Bus Terminal area of Teknaf Municipality in Cox’s Bazar",Teknaf Today (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230714021,Violence,kidnapping,1,2023,July,23.28,2023-07-14,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Lombori,NA,Road,92.270096,20.86998,Ransom,NAp,NAp,NAv,NAp,NAp,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RAB rescued a Bangladeshi youth in Teknaf, who was abducted from Chattogram on 9 July for ransom.",CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230809061,Drug,trade,1,2023,August,23.32,2023-08-09,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Mithapinar Chora Ghat,NA,Road,92.30586,20.870394,Illicit gain,NAp,NAp,NAv,NAp,Coast guard,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,0,0,0,0,0,0,0,0,"Coast Guard seized 700,000 yaba pills in Teknaf, but no one arrested during the operation.",Daily Inqilab (bang.),New Age (Eng.),NA,NA,NA,NA,NA,NA,NA
230614063,Drug,trade,1,2023,June,23.24,2023-06-14,0.3854166666666667,Cox's Bazar,Teknaf,Teknaf Sadar,NA,NA,Road,92.298129,20.870545,Illicit gain,NAP,NAP,Bangladeshi,NAv,Coast guard,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63000,0,0,0,0,0,0,0,0,Coast Guard arrested a Bangladeshi man in Teknaf with 63000 yaba pills.,Teknaf Today (Bang.),Ukhiya News (bang.),NA,NA,NA,NA,NA,NA,NA
230924063,Drug,trade,1,2023,September,23.39,2023-09-24,0.8958333333333334,Cox's Bazar,Teknaf,Teknaf Sadar,Godarbil,NA,Residence,92.263563,20.871219,Illicit gain,NAv,NAv,NAv,NAv,DNC,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53000,0,0,0,0.7,0,4,141,0,"On 24 September 2023 at 1500hrs, Teknaf Narcotics Control Directorate (NCD) conducted an operation in West Godarbil area of Upazila Teknaf in Cox’s Bazar. Teknaf NCD recovered 53,000 pieces of Yaba tablet, 700 grams of heroin, 3 foreign pistols, 1 revolver, 3 magazines and 141 rounds of bullets on the spot.",Jugantor (Bang.),Daily Inqilab (Bang.),NA,NA,NA,NA,Heroin,NA,NA
230103062,Drug,trade,1,2023,January,23.01,2023-01-05,NA,Cox's Bazar,Teknaf,Teknaf Sadar,K K Para,K K Para,Road,92.29945,20.87149,Illicit gain,NAp,NAp,Bangladeshi,NAp,DNC,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,"On 5 January, DNC arrested Bangladeshi men and seized 20000 yaba tablets in Jadimora, Hnila, Teknaf.",Teknaf Today (Bang.),Ajker Desh (Bang.),BNA News (Bang.),NA,NA,NA,NA,NA,NA
230716062,Drug,trade,1,2023,July,23.29,2023-07-16,NA,Cox's Bazar,Teknaf,Teknaf Sadar,College Para,NA,Road,92.288828,20.871492,illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,950,0,0,0,0,0,0,0,0,RAB arrested two Bangladeshi men in Teknaf with 950 yaba pills.,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230822063,Drug,trade,1,2023,August,23.34,2023-08-22,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Kochuboniya,NA,Road,92.266552,20.871509,illicit gain,NAp,NAp,NAp,NAp,DNC,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.3,0,0,0,0,0,"On Tuesday (August 22) night DNC seized 81 bottles of foreign liquor and 102 cans of foreign beer in Kachubnia area of ​​Sadar Union of Teknaf. At that time, no one could be arrested as the people of the house ran away.",Dainik Coxsbazar (Bang.),Teknaf Today (Bang.),NA,NA,NA,NA,NA,NA,NA
230123062,Drug,trade,1,2023,January,23.04,2023-01-23,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Aliabad,NA,Road,92.29695,20.87164,Illicit gain,NAp,NAp,Rohingya,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2000,0,0,0,0,0,0,0,0,Police arrested a Rohingya man in Teknaf with 2000 yaba pills.,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230502061,Drug,trade,1,2023,May,23.18,2023-05-02,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Lengurbil,NA,Road,92.2732,20.873097,Illicit gain,NAp,NAp,Bangladeshi,NAv,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,760,0,0,34.8,0,0,0,0,0,"On 03 May 2023 at night, Rapid Action Battalion (RAB) arrested two Bangladeshi drug dealers with 760 pcs yaba pills and 116 cans foreign beer in Lambabill area of Teknaf Upazila in Cox’s Bazar.",Coxbangla (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230326063,Drug,trade,1,2023,March,23.13,2023-03-26,NA,Cox's Bazar,Teknaf,Teknaf Sadar,Pollan Para,NA,Residence,92.286644,20.874053,Illicit gain,Nav,Nav,Bangladeshi,Nap,DNC,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7000,0,0,0,0,0,0,0,0,DNC arrested a Bangladeshi man in Teknaf with 7000 yaba pills.,Teknaf Today (bang.),NA,NA,NA,NA,NA,NA,NA,NA
